Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Price_log
70189.00591076643,4.678508846695488,6.120781744820117,4.26,53705.131732074784,1308017.3142391797,14.08402381261317
77085.54710721414,5.565689964218949,6.197942058654523,4.44,21287.442518803444,1246015.2968581112,14.035462057584379
80957.05292951135,6.802133795727594,7.073592887966133,6.2,30545.487647932885,1467959.5287906835,14.19938460005035
56986.83313076888,5.733518858016981,7.883280645802287,5.17,43921.10884181898,1239309.9147099557,14.030066069171413
69155.64581411946,6.550911358952037,7.392177280949958,4.31,40808.13620627183,1457022.6303982614,14.191906303575859
76850.37944035776,5.235428787846504,6.376401250633996,4.04,36333.4814718268,1315666.8739232162,14.089854983577073
70866.71678758075,5.870557966335325,5.728607327546822,2.45,24511.81998454112,885709.7642844076,13.694145725144176
54028.10097118387,5.176103251548099,6.1880168844416215,3.2,31319.536026881007,566645.8578321565,13.24749156298055
64315.31047251952,6.478004245169887,6.389380953832301,2.1,34940.354757964065,1088176.2005164635,13.900014561258201
66374.6873331831,5.78974406481987,6.184767912679881,3.11,36809.124933124825,1105737.4615438494,13.916023960716915
63221.915038390485,7.370165243613262,7.8304721222756575,4.3,44348.42034110976,1571664.903072999,14.267646699531838
80417.54394056082,4.7375690880234025,6.8370511326338645,4.32,44523.98908958207,1412144.508444236,14.16062074303202
73053.95321820086,5.712998824279348,6.6731424629307,4.3,41686.51892676085,1220724.1772550123,14.0149556477053
62948.735708221466,5.877790573158362,6.974424476247384,4.49,30494.509613660437,1011909.6944313496,13.827350878326248
59037.609238296136,5.206138943055668,7.701775147661508,5.41,26234.10954366912,685922.3851784463,13.438521217057621
67314.74487545372,6.423304039721439,6.068082980959193,4.26,31872.776299578643,1175190.6729764738,13.976941818194232
58714.48145280116,5.5884867137782965,8.114656742097019,5.28,32762.93645956884,1053891.644863874,13.868001147928014
78286.51791154483,4.236880738098737,7.465136433191365,5.29,42425.776351988345,1360502.2488120492,14.123365225157052
68785.20331161434,7.005533539437323,6.599607811111122,4.03,48564.798543037614,1409038.9871176342,14.158419170263523
62970.72143101848,5.529295392122919,6.596973061190948,2.48,14241.24876971084,547794.5711922585,13.213657451061856
85048.1958672361,4.552059699583358,6.492893172332449,4.38,23662.584871155323,1211442.9407654293,14.007323545584889
82425.05337075949,5.332689067327657,5.698082517635246,2.36,41020.43966181279,1403296.2576075103,14.154335209491975
68817.20235615308,5.9036738190545055,5.330557139674255,4.07,35621.67753524416,1125696.862367818,13.933913723405157
63170.38217915365,6.242850811185758,4.887183995236437,2.09,44345.07695684976,1067191.979946472,13.880542376110684
66943.79999336343,4.213793597121173,6.826493607848889,3.03,28984.51021023504,786257.7826468865,13.575041257232506
74591.28235244803,6.175769773161286,6.826686285155482,3.19,28860.945342497133,1341069.1598099093,14.108978479918273
62302.063847931066,4.649203487308246,7.484343700097304,3.44,40291.19448765028,777718.8986485405,13.564121710891053
67559.66671510454,6.873592404434676,7.15796357836116,5.05,32487.56767239104,1539465.4196773877,14.246946433622526
70791.51907439635,5.086479490131048,5.293383164975026,4.03,19314.63285230209,738760.7474313262,13.512730749344305
61015.50783881383,5.389285536457248,5.725160307712827,4.16,39588.22954332957,777144.2542493446,13.563382554284079
65013.21244619443,7.321305027314987,7.59132805238124,3.13,23039.88947399941,1131040.702324247,13.93864962650006
59179.86860424145,6.215488288214617,6.519249286816658,2.45,33549.55306031765,892718.0910073874,13.702027242630939
44426.26298237767,6.205941992078737,8.312282104966862,3.06,55838.913085095,1344406.9301585502,14.111464273475725
52890.04582487432,6.701008532793209,8.859650987297186,3.21,27165.233949889967,1174949.860790675,13.976736884082209
57896.603212875925,5.45022145816967,7.63144739569546,6.3,35960.62566152464,948054.0086787434,13.762167805586143
67548.16810215081,5.760579986214888,8.194381042321531,3.4,50213.73855557286,1432902.752871875,14.17521353977578
72009.19847289937,6.327696005054718,6.861739180453397,3.49,59313.739116675046,1649947.1597520178,14.316254427051087
63335.794905723655,6.295120484433175,6.30811423776209,3.44,35469.028665063226,1172514.722473985,13.974662188572143
66083.1659010237,4.213322953156883,8.908380541781538,4.17,39185.99503431214,1051173.464898884,13.865418635035102
68577.1097331161,7.515130582744597,6.4349356664886255,3.29,23927.33192140448,1235747.5115915618,14.027187426710913
69605.54454964394,5.785465917910602,6.557256314688049,2.13,17597.041128088404,984010.7052899196,13.799393071583475
57276.71909775034,8.274147489845573,5.530624743932092,3.47,35374.249175688354,1210610.162569622,14.00663588308912
73682.48620872098,4.611183866564176,5.347027061136258,2.22,34366.180100207785,766078.3707692815,13.549041060547111
74056.56913728938,5.915183933713094,5.892268713196152,3.09,38822.83418557212,1234636.45181904,14.026287923666537
60325.98587645334,6.812452067930515,7.647438609327312,6.45,38418.05830161855,1364306.7686809986,14.126157728796278
84851.16007094852,6.359015224899549,6.2061565121494695,2.48,34265.52637315424,1429383.3521743226,14.172754386579456
74008.82755503603,6.354988920594004,9.066515985284337,5.28,32743.78029652716,1680788.286557635,14.334774054478832
64059.44247458285,5.789113537189749,5.935699281251122,3.12,27865.99607169875,884891.4955195289,13.69322144262227
71579.12640125254,6.001140258600242,6.166459076857582,2.44,40130.54076802468,1198572.866300251,13.996642963247957
64730.12677441365,5.689943503772699,5.761823456201782,2.37,31879.3238429842,996924.6914267289,13.812431513996534
70763.42359718741,6.812010801640817,6.982497610327788,4.43,29873.98841378592,1417403.3118605698,14.16433780744522
62072.07255375162,4.431744947802378,6.992438008457405,4.33,23853.96780955993,549947.2482470637,13.217579458685279
63209.68886557072,5.225487927753718,8.692817878287437,4.24,33967.67290102517,1241699.117121414,14.031992060728367
61009.10934964233,4.662569144278495,7.083002537051174,3.41,60309.12224887084,1258686.2857108044,14.045579899101071
62566.76280453749,7.690493450939387,5.828975487352791,4.28,26717.60493405672,1144177.7760016783,13.950197711441309
60426.509695852015,6.091147526524432,8.845689955567382,6.08,46776.73634751269,1518387.141646837,14.23315989703836
56349.974924823466,5.412044152879203,6.694668418515635,4.04,31048.990833251624,592512.4283228129,13.292128815570573
65827.33514166252,6.903536849911591,5.980715519973782,3.14,46346.62330362231,1283590.4588727625,14.065172534154538
63376.7077650188,6.2540022373113295,6.43747844833822,3.16,29743.593204449804,1014093.309964624,13.829506466662963
77275.76626715591,6.547893325316207,8.027765078044936,3.31,41162.33782851701,1535152.0737169122,14.244140656322646
68057.06580158105,6.7484094776743015,7.883018683929485,6.2,52547.82916618432,1754576.1455501278,14.377738443144267
59828.79510760381,5.515547729014164,8.061237873600607,3.5,47590.82639046089,1384965.6541746578,14.141186620905545
65672.20442198518,4.2676474380005125,6.122157594401248,4.08,34640.722367741546,554253.0540102996,13.225378441859204
66667.32548539343,6.6460669176361975,8.348953132924079,6.29,37198.29197986914,1502451.1137147066,14.222609073811864
78074.94799318898,5.691650411637049,7.735931940846429,4.06,58051.60065964049,1930802.9189611124,14.473447012474884
77911.35703296856,5.615809540307732,5.058696699648513,3.04,42795.34656456844,1309860.0588041751,14.085431627570818
70378.49162907043,7.486595699584571,5.1658672554990686,2.35,31646.377686064483,1110525.988673923,13.920345225194579
62845.1068407475,7.2927361650262865,7.391549202270855,4.26,44604.26897237874,1543357.4535105105,14.24947141383453
69699.51876567467,6.670701548642996,8.239588501733211,3.06,47248.8140473671,1736442.4799782694,14.36734960239485
75477.51718033751,6.710570614024474,7.057809809825171,5.03,18878.799277728736,1370367.787954931,14.130590449867912
79750.29602918138,6.4531483271959065,7.092517458319367,4.15,36085.10107592731,1614916.4686238212,14.294794410313784
63617.89554950074,8.048052771462316,4.932617458179231,4.46,30692.91690318636,1124463.0404031896,13.93281707157156
71501.1388030428,5.062524905173811,7.06003804578331,5.26,44428.15289859162,1293383.8900123087,14.0727732855484
81570.54115365463,5.044783195454199,7.371143087698164,6.29,32485.40962440677,1472967.81431064,14.20279052367322
60270.45484733544,5.812992996859465,7.256684297016448,4.21,26945.5749196884,1009809.9835965488,13.825273726349728
66407.79144693594,6.303685917443952,5.858797056204343,2.0,38707.525519019975,1217061.2536475826,14.011950524028329
74479.33775797447,8.415327856435116,5.2548729822184255,3.33,34615.956052742455,1637335.3027885682,14.308581273731727
71830.74646203383,6.030995050631456,8.783063591091816,6.1,39939.80324526186,1570904.977234056,14.267163066455046
75869.6548185226,5.844480890073763,5.793122826461674,2.24,27606.007209163014,1002690.8993032306,13.818198840595599
75774.7184997744,6.776730281108931,7.633608652731832,6.32,44508.60305885182,1814550.9014238769,14.41134910893182
75174.65806736563,6.9175635572152485,8.534244916223816,5.16,40179.16570351618,1677005.1404360302,14.33252070235859
73688.94660693126,5.306649504992887,5.800783311874134,4.13,38977.465117063926,1173201.5189552563,13.975247763163981
53409.27697740525,6.495543869150477,7.274836553392966,4.02,22522.881604144364,860346.470698685,13.665091622325393
59167.63539574428,4.187031549499616,6.03937781748979,3.46,39496.12756152633,631712.7237814899,13.356191601807508
69429.1857744442,5.993336048140633,7.1040425555313815,3.11,44822.34840229027,1330929.4721535884,14.101388858712749
53365.02398381297,5.814456126372808,7.886904601333994,5.02,36419.23410532804,879356.366048286,13.686946653826174
59114.196108359385,4.564544215431319,5.77633034131683,3.14,40488.33347782322,635419.3652163026,13.362042051321088
63143.62270916706,6.112444385683588,7.306289419553317,6.43,33577.509513265555,1085494.8201108652,13.897547417635185
70956.9997153261,5.5515917729315385,6.660050611288535,2.38,27811.639086196566,1024601.5627539242,13.839815351707928
66197.49128664308,3.5734851771656087,5.307994551599048,4.14,35919.854088494845,701865.7729563166,13.461498882883536
64497.27098843093,5.855132309456985,6.34437964245266,3.12,30018.120563357203,942663.9415375702,13.756466187276734
80948.10987544048,6.706187276149963,7.925612282069823,4.41,32517.531411396383,1838092.102498864,14.424239234858012
77193.94342456001,5.763953676455856,7.1701688895413,5.31,19630.019906330617,1065150.786753825,13.878627869743802
58874.27384348153,6.3420554183968125,6.645741991377003,2.11,19772.52166224902,849566.0855445924,13.652482187599524
67123.33363278574,5.195548817998898,6.856949348679019,3.23,27725.52718039477,949892.5313701816,13.764105185054246
71642.46377505624,6.401203921452985,7.074909961041232,4.03,27727.03253020417,1294967.4107378754,14.07399685956565
74614.82449391714,5.008816736734973,5.963194701396527,4.31,46070.44339618719,1033881.1348005374,13.848831337998602
63358.60592127301,6.194842465276452,7.486757259256227,4.32,38575.27319774991,1280700.4032528442,14.06291845710564
68595.99771837084,6.548519670975463,5.911061464211238,2.09,55323.9572581656,1388840.1738697607,14.143980269532397
81668.78943126237,6.889634602534554,8.403683120610921,5.02,28884.050913090538,1940225.907504852,14.478315486831283
80379.0553582093,7.070930483370158,4.4073460820254,4.12,54143.328703222665,1586889.994631176,14.277287310716744
59195.32586541853,5.94696051775346,7.868771957186924,3.24,30774.753138820684,962081.4199995697,13.77685540165312
56909.83476191141,5.85431806920591,7.615188105390921,4.09,36794.1993721251,1049798.7849306162,13.864110022933309
66959.3398311588,5.369129033568636,6.394880318397705,2.27,36043.0204889754,1040781.7953593384,13.85548367583564
52267.24734525359,6.649260981842297,8.512295113269207,3.48,25983.51969899311,1100380.2606381516,13.911167278296631
67466.29858151799,6.207662803840418,5.816436332604026,4.09,47444.712829544216,1283764.7877560898,14.065308338303979
67453.08130871902,6.02545186097017,5.552289861955953,2.09,49085.96278053368,1162949.6789860271,13.96647102216304
64405.64944108394,8.005412645339597,7.879408466443659,6.12,42611.53970337937,1420979.1842857092,14.16685746207399
62485.90147331852,6.129920101815356,7.236661163327131,3.29,32428.12577287436,972670.8133224328,13.78780201066696
84613.54293114366,7.0891957347610886,6.809069105967262,4.18,43480.69970513807,1804243.860448444,14.405652702349858
69616.213553575,5.350078825706729,7.400706763677162,6.38,14476.760640569606,836883.5652618493,13.63744142510009
68173.77438815025,5.207370213896065,7.066208738373227,3.16,57699.95755629303,1294647.589167185,14.073749856574606
80431.03559719816,5.474910833789131,6.322610857377093,4.05,34615.59848631739,1300479.133270034,14.078244087529658
66098.5707230868,5.875820407976882,6.586904028286057,2.13,28433.85034905073,1040376.9951696122,13.855094661976956
63866.367904716506,6.471570204902796,5.8624478709742665,2.02,33288.958422756026,1193253.801043337,13.992195258361694
76960.77907314265,4.911590616588406,7.446546031739218,3.21,55375.66821455488,1618127.606868063,14.296780858527132
75595.70206669926,5.011920958469604,6.689793898850267,3.4,30177.117964735506,1113856.5433985677,13.92333981283492
68214.14095022637,6.833278659386085,7.619593756902457,5.29,37311.66414199766,1706291.9905593214,14.349833733530197
50881.91066731867,5.384138326874332,5.122241484135612,3.22,35777.29468922663,658644.6170003233,13.397940910115713
63780.997900344846,6.687162539658023,7.769067706774432,5.02,35056.448340904586,1168993.737583562,13.971654738804691
73193.43592771658,5.307330122216242,5.1159451642401335,4.08,35707.76230138242,1123209.854692964,13.931701976285481
73875.67600873925,4.934697172188282,6.499533594709245,2.09,34332.42096296783,915818.4531215572,13.727574520649718
76402.50507854184,4.573821265185114,6.404665038588427,3.24,30636.461576853988,1134142.915960404,13.941388665235433
76221.79299596164,6.465306099980472,8.299836440881599,3.16,30324.191427735444,1589765.4967532044,14.27909770602389
53630.31680608398,3.4461311542490214,7.048169832187441,3.06,43358.57050129892,552585.3540991661,13.222364997173004
70488.78280531155,6.7078182656866,7.476301523547852,6.33,38326.003364693264,1352917.1768613977,14.11777442998157
76149.22101585673,3.430713497952932,7.383674760135991,4.31,30532.99239461205,1043281.2900746964,13.857882349400356
63748.24248002924,6.251425050461035,8.535923451398702,6.21,47926.40801848636,1589431.1706642618,14.278887385043575
73038.22482195137,6.5040534001194,6.916142757909952,4.47,32508.909733374865,1348883.321478542,14.114788380199876
76992.81883593937,6.52982785790139,6.0493319622805855,4.46,24874.035123603662,1212440.289762945,14.008146479807383
89510.91582488519,5.862742649452279,8.216263423492908,6.48,29766.44406565304,1580727.450288832,14.273396343241398
70438.39363061765,5.836562620543015,6.558826706400862,3.2,29990.625356028588,1215288.4895118726,14.010492869349406
64345.071431388176,6.178851434951207,6.70769183182496,3.18,48621.16851455859,1391788.848669405,14.146101137695792
65901.47709176518,5.998331335314608,8.103837628470549,6.35,32810.137953824065,1127248.610233683,13.935291250515856
58858.02165289843,7.033461786032243,7.471432115189878,5.24,23978.58886254732,1234609.738908291,14.026266287193662
59716.58307451352,5.078042652430381,4.46053037010385,2.01,49859.49906564395,936234.3475902014,13.749622163587178
89112.70262747677,6.56744067647224,8.015034156691021,3.46,29673.022640316405,1852338.4692459644,14.431959976120025
85522.89107883617,6.02077931965994,9.024116447046351,4.37,49257.85110255153,2009937.702628427,14.513614783365478
50005.04874907943,7.626918437745748,5.869941434729983,4.48,32614.77707813613,828127.0276465778,13.626923044176097
71491.3810835551,6.425960932135338,8.904454700456863,3.41,42631.83697653531,1661119.5006279624,14.323002933000724
65608.60770523315,7.569247063978782,6.739623392097014,3.15,28774.426681712957,1295901.4544655872,14.074717886445624
65431.32479947334,5.410623946203773,7.538284110174445,6.43,23365.444619027392,989643.0313890134,13.805100593198524
81909.50692571551,8.536346170435625,6.633944573755247,2.0,30777.970174965663,1788515.8176129346,14.39689724083126
82514.29918256673,7.127762528731449,7.791624953475852,5.09,32252.143697864423,1814855.154882529,14.411516769032115
72764.93092249354,5.905267229921128,7.998324470099393,5.07,19595.963683816597,1170705.1662407718,13.97311768559387
55288.83744723071,6.194182284487791,8.345217341917625,6.41,31144.655211640547,1090788.9812340653,13.902412745124138
59420.35325682544,4.607793092301798,5.7637879575065964,2.25,20691.47878495564,440585.029390805,12.995861004701514
59042.577062215896,7.248678347625858,6.439651108808352,4.5,33182.436276466935,1029439.2338632896,13.844525750208023
76650.59036539553,3.4130449594780985,7.01533955003256,6.08,36333.95284776679,828120.9549888151,13.626915711155325
59912.82390447943,6.744319215815338,5.806265554895543,2.02,38092.92760424528,985283.8815578348,13.800686098193896
69544.12817233513,5.295864201355724,6.143545198018456,4.29,27071.52902968232,879062.5907073612,13.68661251842756
56588.23691993509,4.9316038737151455,5.230451273977756,4.32,38132.46448381978,609402.7752548894,13.320236340550476
66269.51276858464,6.826684183580432,8.191502632409737,3.26,18114.57521760278,1168859.1171821957,13.971539573056706
74890.93612236231,6.961354848822657,6.999044967279513,2.3,25333.870846737816,1307506.565069192,14.083633260808256
71053.69195811628,7.005152217602904,7.4459038656481935,6.48,29359.20516593845,1357250.5712569577,14.120972309443916
60721.095730818844,6.440954152680219,6.942446144234532,4.2,29978.659090138408,1181630.6251696383,13.98240677454124
70204.38624956246,6.36500474360896,6.494966550461526,4.11,38773.09406879093,1294615.007746152,14.07372469003035
62347.25084925438,4.459532432228151,7.408145957267081,5.42,37499.005495723104,911656.1052977764,13.723019217324739
73688.59397101676,6.26332055446205,7.576034014515259,3.42,30994.799892813822,1149327.6559655145,13.954688552453757
45685.24992050688,5.34246815962064,8.093672080189986,5.02,30345.59015927528,867714.3838490517,13.673619041080508
70689.36433873177,5.865246385559316,6.462900464634889,3.29,21350.099745626725,973068.5570349528,13.788210845802112
74510.79036006423,5.830240195142442,7.930393266173175,5.19,9579.071782191331,1084408.439953593,13.896546101800768
69275.04729227892,6.131326167454443,6.2504476842796,2.5,40144.750605600944,1233205.1955834178,14.02512799897066
65969.70703570785,7.325975622049493,8.02096550654236,4.09,61772.756809729326,1906024.636485015,14.460530813517694
65897.66157033308,6.155338176822831,6.520119623924612,3.01,49667.60637239993,1412626.5187417814,14.160962016683095
72110.50498821941,6.989711898470051,7.05024196888111,5.33,23411.945541614023,1208761.0558371514,14.005107299505198
82069.66060213215,5.491419387676388,6.368112907902262,2.38,47005.49680624222,1710924.3665235362,14.35254493212374
47422.74582496181,5.891506580025919,5.33653468129093,2.16,42771.40597993067,750119.7266122982,13.527989441374801
71713.79826282838,6.446437667521813,7.845240395202444,6.15,26861.133360088297,1361828.8480482409,14.12433982987587
42348.16245991485,6.7917010230989,8.386485035671626,6.41,33609.69466408837,904785.1631560352,13.71545391095716
61393.05011478879,4.386179783802828,7.8672555873471985,6.33,44258.90193469923,980141.2191076672,13.795452961656078
63783.531301346506,5.679880456129098,6.429997120518371,2.0,32620.407322138148,798254.224544436,13.590183655553338
59803.15371008615,6.714172410166233,6.908628308836759,4.05,30788.30390967845,1026505.8205659144,13.841672159906059
92201.21432538648,5.235165560541664,6.451213999225733,4.03,45452.28027793775,1692335.9636187928,14.3416209503953
75967.13508467088,5.9393696892616585,6.111658422464468,2.32,38897.09158352118,1405505.2437013972,14.15590811165354
61300.28127599718,5.7644345183330605,7.11145100024237,3.35,33922.63297726556,946182.0501766272,13.760191328445101
77695.00496273572,6.720502135037929,6.309415619644638,2.34,42122.53514525114,1723775.0141179976,14.360027799559816
66764.39845179237,5.098117276351379,8.646249013675773,6.18,28467.211441719588,1238406.1897839587,14.029336587504847
56734.15695289003,6.5078467065849175,7.572747246684978,6.45,35452.59150868689,1317160.4026229358,14.09098952646083
66138.17282013534,5.446190937577986,7.177924111078688,4.42,40675.79836635092,1155752.7447402594,13.960263281940623
48747.15504990713,6.188441122395745,8.847507024965124,5.49,31266.9018514715,1040086.6640810242,13.854815559950753
73101.21864040077,4.640185031180363,7.385125178238625,6.32,39998.46263965603,1266947.2639766412,14.052121624986253
69248.80773561168,5.6454798461610665,6.69976851029951,3.5,57771.29234618036,1422230.9601239902,14.167737998492367
49825.84884563644,6.358266692721981,8.384392014902955,6.15,46399.809594078506,1224778.6227969725,14.018271486019488
67557.22184973635,6.036130224181767,6.1938354626932846,2.49,18468.81419066538,973096.358177584,13.788239415954463
59047.80267972599,4.954121475349222,7.533733419478577,3.36,26365.14508953705,512252.8035064911,13.14657549117166
60889.38964863393,6.105744489236503,6.410508878678826,3.47,32997.6389320505,906419.3179021332,13.717258404488534
75409.22438189847,4.857913551422628,7.327348646902157,3.32,33413.265678238604,1114667.2494865104,13.92406738451149
60770.07430788488,6.695838781025548,6.982130878816018,2.07,38047.13038231267,1278365.7674917756,14.061093858264972
92106.80386629573,6.30568192862029,6.751435034865618,4.1,32483.35909071183,1720670.8768427868,14.358225398586523
77256.68329698939,6.316032181038115,7.377008766712192,4.35,31886.710202994032,1534295.195012713,14.24358232898022
69071.89936002925,5.7990681876355366,7.081538687958895,3.12,32106.894756136782,1066040.788657332,13.879463084306677
79817.66576143101,6.019474863803463,8.07378651066167,5.41,31765.90138529652,1428399.00213912,14.172065496199995
85172.82909359937,3.944863742090277,5.51304036942652,2.17,26018.015641642676,855423.9840217031,13.659353681762145
63765.46965581968,4.833812444632812,5.911176411361345,2.2,44863.71497883538,853084.1522068826,13.656614648228718
71028.17589616719,3.895831096255752,6.623775713977678,2.5,43922.63017167468,934610.3953348844,13.747886101914219
82681.23684218798,6.210505624202055,7.938067847088113,3.4,30054.86206297024,1571781.593335204,14.267720943001958
49435.535834113376,6.537364464258109,6.05251825489048,3.34,43441.99643201689,927163.8119484548,13.739886619412262
69139.68322011232,6.531029839653647,6.794571859084567,4.49,29683.8091053493,1227568.9580227917,14.020547129306074
52642.47988231877,3.9214767939345663,7.164072583574876,4.46,50133.01508358672,671802.0395152965,13.41772048058489
88345.95978420932,6.7277004480245886,5.783362387739254,3.06,41216.264157753685,1705918.1795099657,14.349614631650116
70558.83906865657,5.921329615442273,7.589187928339917,5.43,24867.49763990232,1198915.942820417,13.99692915956721
55242.58868143591,5.9221707824127465,7.874598832698026,4.29,48812.88400793368,1230097.450945007,14.02260476556416
50802.66614705415,6.799144502419027,6.911358154145822,4.18,23725.78271098917,764635.9979283088,13.547156487679969
79700.74255198702,6.159166007993441,8.669263645202737,6.38,31348.74098431608,1553854.434199959,14.256249777396985
68400.24174804793,5.658585902710287,6.721713914137911,3.2,51988.70352997082,1451930.6312860253,14.188405387367135
59107.28758465267,7.109089774674555,6.4452336122050085,2.29,37556.107485759065,1063491.81022042,13.87706915311102
71650.45939904443,6.539850164714498,6.572702262644927,4.03,33925.42448863959,1226180.7679891768,14.019415645491309
51168.428594576486,7.511730349836863,7.083326348200463,3.1,30369.193120203883,1220987.0020716093,14.015170926731384
82635.33923773147,6.404151537643116,7.068895569470308,6.48,33770.24452066375,1480227.5472434366,14.207707057631302
76126.01026504593,6.709721048970086,5.3884627846188735,4.48,51054.51591462274,1641873.966286834,14.311349418888609
83319.99615865135,6.239460761291896,6.125858572351468,3.03,31552.54420931405,1262963.8612687287,14.048972579305637
85468.5309611512,4.739572775810295,7.022862754648264,5.43,46505.78830301236,1444572.9714972137,14.18332500664424
81665.57834646644,5.565925802407963,6.045749359660901,4.35,34753.88289216666,1358983.4704786798,14.122248265899984
74385.13789506652,3.613225368672905,6.079272301587293,2.07,20951.34787228712,635530.8448860593,13.362217478326379
86818.06875641666,5.999791525525807,6.240497295141357,3.11,41440.4338261845,1670183.167980545,14.328444458540393
63911.61637074995,5.730149637044332,6.845286754714228,2.43,15576.445022405396,841236.1676342584,13.642628905898144
84095.88947778277,6.217532941702403,8.039114498678611,3.11,21330.988935894427,1581865.5587473265,14.27411607403486
58435.259411301326,6.926219766857189,7.83009067127597,3.02,61205.81478348438,1841495.5078848747,14.426089118522736
78229.554740577,5.7651375222536645,6.308682062163035,4.16,60747.20447892807,1891398.2558229947,14.452827460110472
78160.30843328686,6.9401204052266525,7.931539538170228,5.43,39984.958207674536,1832230.092736465,14.421044958584337
72757.63335564786,4.045025219334952,7.570622162566165,6.35,39088.39940262561,1062095.467626749,13.875755312465431
48125.481011817785,7.449827821346452,6.452137115227824,4.42,40090.90835689229,970044.6656400692,13.785098427350885
76883.4865005005,7.3866913775055325,7.439954240585878,3.04,26262.507332673256,1528900.8563697478,14.240060294734473
69266.0874272887,5.891946407315112,7.148313897069357,3.4,37180.500358543766,1107159.7806059057,13.917309441077544
71445.08457918133,6.102287442728735,8.25577415712517,3.1,24318.530113098623,1300031.2303332195,14.07789961468845
77467.77070630548,5.7795833199481175,5.939874980509035,4.26,43628.9548124534,1547737.0017004237,14.25230506925996
58909.31343643182,5.714293119722144,7.703920454045697,6.38,40865.81788796863,1205568.3665622354,14.002462516683476
67270.83974458536,4.614316577842327,7.350019504033883,4.5,33036.30334372848,993637.089730268,13.809128324501328
76908.23742100857,6.105220971954662,8.181346320576443,4.4,51630.42482342985,1813856.3141206936,14.410966248416146
81272.39558351069,7.1239670240201285,7.169949702256218,3.33,44406.45551495437,1822438.419904841,14.415686502205403
72827.49079004177,5.138796142483155,8.74508920769991,5.32,14931.270110345784,1166925.1461488248,13.969883624046583
69396.35827972088,4.8428484887005325,6.301145365713056,4.17,34932.291232953656,952439.6621570892,13.76678308709452
75299.61256561527,8.176696666772001,5.332264567917743,3.01,34129.2417929418,1659100.1242863662,14.32178652227956
75258.7805798882,6.720985598911188,5.588733070014019,4.32,37245.94373115672,1181995.430504778,13.982715457066107
71322.71325108483,6.30829519237231,6.4864058236427065,2.47,25948.644213562373,1124042.9480980486,13.932443408402758
64429.98477819173,6.436974867251103,7.479370722425916,3.31,39055.8222857192,1219637.366518861,14.014064951881906
63797.57852066836,5.689564063454525,7.305667972185751,4.38,26094.905575758217,867082.8427607968,13.672890955540158
70333.46047505629,5.758922428231928,6.531334847045868,4.05,44795.531112939774,1385978.9841198327,14.141918017155724
49345.424446427234,6.27672354306245,8.12398991576281,5.04,15113.587197383324,725040.8959547429,13.49398471969096
68419.33249880339,5.869562737545521,7.550873192161815,6.08,30464.257218143637,1036704.6914584936,13.851558639272495
69654.35501275351,3.5948301256116992,8.073847884375517,3.48,27022.75917985486,717273.185257682,13.483213452700264
96901.08150593156,4.697997906885386,8.317774678851412,4.1,32824.796656098544,1642478.735656444,14.311717691764914
49160.30411068882,5.078184036104398,7.992645042914468,6.13,28382.70669442461,585440.4314477128,13.280121425330178
48498.14027438989,5.127825655170804,8.737025148784058,3.04,30749.644393288087,602209.5750471331,13.308362455564945
73112.8481883044,6.676942454295851,6.937160086501367,2.41,32126.7723966526,1340227.2768822638,14.108350513300465
57190.757547548135,5.592552302773188,8.39922325781752,4.19,45340.78188778934,1430051.088487896,14.173221427088707
67775.54642323844,5.049142026443975,7.845249622130733,3.17,38345.58108279172,1101120.2587428256,13.911839544738326
52599.08666278159,6.641146119692254,8.440430148579832,3.03,31590.385334991824,897223.4346811123,13.707061315632188
66655.96644683307,6.377277228844317,6.969330818788066,4.35,36142.96798822272,1409318.5774674288,14.15861757670834
64635.45764588874,5.1681050796378045,7.606840904336579,3.38,37866.63226481192,1226067.3141602448,14.019323115100677
77223.30759201755,6.239196856965617,7.390581980923566,3.49,36454.298656933446,1492009.562850291,14.215635139379154
74420.05254414193,6.591287918421072,6.500293441451732,2.42,40250.887242702585,1555806.041797239,14.257504966902967
73611.68863121094,4.756446026329432,7.766507123922494,4.23,38294.075979038695,1487855.537964487,14.2128470770689
63320.1382070682,6.400970782589336,7.958761780176992,3.44,22076.15316408185,995144.1065832536,13.810643841269792
82383.0289908092,6.767889198977561,5.004809473311838,4.36,28614.539710201538,1151006.077527774,13.956147836710114
93876.42899812006,6.295678750832572,7.259567833408496,6.1,29096.519015755668,1760880.447507333,14.381325064091978
62717.682888979296,6.022455574100407,6.0161586105429965,2.01,38535.66660373469,1067000.3494773393,13.880362795022865
84366.44481815583,4.405604430532836,7.420491028062846,6.12,48150.25379591161,1430796.7625697944,14.173742722604102
77208.64023179737,4.8049142974113535,6.951254520818972,2.08,28550.4812998678,981753.2384083712,13.797096289628158
77177.44738441323,3.9702443565707672,5.800903188839205,3.1,52057.05440957794,1102516.5838414284,13.913106835238473
80770.67564990229,6.187704152953503,6.310709450220943,4.33,31518.008191432804,1334377.3074135566,14.103976054019798
72915.04025284851,5.466741627979064,7.128904873034422,5.06,42030.42124095269,1395218.5802629231,14.1485623660571
64826.86535125934,5.592402264592622,7.154986126320519,3.29,36342.71475905286,1227167.407601847,14.02021996578417
